t,d
1687607569.234934,0.340000
1687607569.234934,0.340000
1687607569.79329,0.330000
1687607569.79329,0.330000
1687607569.79329,0.330000
1687607570.350314,0.340000
1687607570.350314,0.340000
1687607570.350314,0.340000
1687607570.908649,0.330000
1687607570.908649,0.330000
1687607570.908649,0.330000
1687607571.465695,0.360000
1687607571.465695,0.360000
1687607571.465695,0.360000
1687607572.024025,0.340000
1687607572.024025,0.340000
1687607572.024025,0.340000
1687607572.581194,0.340000
1687607572.581194,0.340000
1687607572.581194,0.340000
1687607573.13958,0.350000
1687607573.13958,0.350000
1687607573.13958,0.350000
1687607573.69669,0.340000
1687607573.69669,0.340000
1687607573.69669,0.340000
1687607574.254909,0.340000
1687607574.254909,0.340000
1687607574.254909,0.340000
1687607574.812,0.340000
1687607574.812,0.340000
1687607574.812,0.340000
1687607575.370284,0.350000
1687607575.370284,0.350000
1687607575.370284,0.350000
1687607575.927413,0.340000
1687607575.927413,0.340000
1687607575.927413,0.340000
1687607576.485783,0.340000
1687607576.485783,0.340000
1687607576.485783,0.340000
1687607577.042787,0.330000
1687607577.042787,0.330000
1687607577.042787,0.330000
1687607577.601192,0.330000
1687607577.601192,0.330000
1687607577.601192,0.330000
1687607578.158256,0.340000
1687607578.158256,0.340000
1687607578.158256,0.340000
1687607578.716561,0.340000
1687607578.716561,0.340000
1687607578.716561,0.340000
1687607579.273657,0.340000
1687607579.273657,0.340000
1687607579.273657,0.340000
1687607579.832062,0.340000
1687607579.832062,0.340000
1687607579.832062,0.340000
1687607580.389051,0.340000
1687607580.389051,0.340000
1687607580.389051,0.340000
1687607580.947476,0.340000
1687607580.947476,0.340000
1687607580.947476,0.340000
1687607581.504494,0.330000
1687607581.504494,0.330000
1687607581.504494,0.330000
1687607582.06278,0.340000
1687607582.06278,0.340000
1687607582.06278,0.340000
1687607582.619911,0.340000
1687607582.619911,0.340000
1687607582.619911,0.340000
1687607583.178313,0.340000
1687607583.178313,0.340000
1687607583.178313,0.340000
1687607583.735282,0.340000
1687607583.735282,0.340000
1687607583.735282,0.340000
1687607584.293659,0.350000
1687607584.293659,0.350000
1687607584.293659,0.350000
1687607585.723072,0.340000
1687607585.723072,0.340000
1687607585.723072,0.340000
1687607586.280077,0.340000
1687607586.280077,0.340000
1687607586.280077,0.340000
1687607587.395567,0.340000
1687607587.395567,0.340000
1687607587.395567,0.340000
1687607587.953821,0.350000
1687607587.953821,0.350000
1687607587.953821,0.350000
1687607588.510945,0.340000
1687607588.510945,0.340000
1687607588.510945,0.340000
1687607589.069315,0.340000
1687607589.069315,0.340000
1687607589.069315,0.340000
1687607589.626313,0.340000
1687607589.626313,0.340000
1687607589.626313,0.340000
1687607590.184648,0.340000
1687607590.184648,0.340000
1687607590.184648,0.340000
1687607590.741812,0.340000
1687607590.741812,0.340000
1687607590.741812,0.340000
1687607591.300077,0.350000
1687607591.300077,0.350000
1687607591.300077,0.350000
1687607591.857178,0.340000
1687607591.857178,0.340000
1687607591.857178,0.340000
1687607592.415566,0.340000
1687607592.415566,0.340000
1687607592.415566,0.340000
1687607592.972565,0.340000
1687607592.972565,0.340000
1687607592.972565,0.340000
1687607593.530947,0.340000
1687607593.530947,0.340000
1687607593.530947,0.340000
1687607594.087946,0.340000
1687607594.087946,0.340000
1687607594.087946,0.340000
1687607594.646281,0.340000
1687607594.646281,0.340000
1687607594.646281,0.340000
1687607595.203443,0.340000
1687607595.203443,0.340000
1687607595.203443,0.340000
1687607595.761776,0.340000
1687607595.761776,0.340000
1687607595.761776,0.340000
1687607596.318773,0.330000
1687607596.318773,0.330000
1687607596.318773,0.330000
1687607596.879983,0.340000
1687607596.879983,0.340000
1687607596.879983,0.340000
1687607597.434165,0.340000
1687607597.434165,0.340000
1687607597.434165,0.340000
1687607597.992586,0.340000
1687607597.992586,0.340000
1687607597.992586,0.340000
1687607598.549672,0.340000
1687607598.549672,0.340000
1687607598.549672,0.340000
1687607599.108033,0.340000
1687607599.108033,0.340000
1687607599.108033,0.340000
1687607599.665058,0.340000
1687607599.665058,0.340000
1687607599.665058,0.340000
1687607600.22342,0.340000
1687607600.22342,0.340000
1687607600.22342,0.340000
1687607600.780406,0.340000
1687607600.780406,0.340000
1687607600.780406,0.340000
1687607601.338773,0.350000
1687607601.338773,0.350000
1687607601.338773,0.350000
1687607601.895964,0.330000
1687607601.895964,0.330000
1687607601.895964,0.330000
1687607602.454146,0.340000
1687607602.454146,0.340000
1687607602.454146,0.340000
1687607603.011332,0.350000
1687607603.011332,0.350000
1687607603.011332,0.350000
1687607603.569652,0.330000
1687607603.569652,0.330000
1687607603.569652,0.330000
1687607604.126694,0.340000
1687607604.126694,0.340000
1687607604.126694,0.340000
1687607604.685062,0.370000
1687607604.685062,0.370000
1687607604.685062,0.370000
1687607605.24216,0.350000
1687607605.24216,0.350000
1687607605.24216,0.350000
1687607605.800397,0.330000
1687607605.800397,0.330000
1687607605.800397,0.330000
1687607606.357539,0.340000
1687607606.357539,0.340000
1687607606.357539,0.340000
1687607606.915903,0.340000
1687607606.915903,0.340000
1687607606.915903,0.340000
1687607607.472916,0.340000
1687607607.472916,0.340000
1687607607.472916,0.340000
1687607608.031276,0.340000
1687607608.031276,0.340000
1687607608.031276,0.340000
1687607608.588442,0.330000
1687607608.588442,0.330000
1687607608.588442,0.330000
1687607609.146683,0.340000
1687607609.146683,0.340000
1687607609.146683,0.340000
1687607609.703783,0.350000
1687607609.703783,0.350000
1687607609.703783,0.350000
1687607610.262146,0.350000
1687607610.262146,0.350000
1687607610.262146,0.350000
1687607610.819191,0.340000
1687607610.819191,0.340000
1687607610.819191,0.340000
1687607611.377531,0.340000
1687607611.377531,0.340000
1687607611.377531,0.340000
1687607611.934655,0.340000
1687607611.934655,0.340000
1687607611.934655,0.340000
1687607612.492908,0.340000
1687607612.492908,0.340000
1687607612.492908,0.340000
1687607613.050039,0.330000
1687607613.050039,0.330000
1687607613.050039,0.330000
1687607613.608406,0.340000
1687607613.608406,0.340000
1687607613.608406,0.340000
1687607614.165408,0.350000
1687607614.165408,0.350000
1687607614.165408,0.350000
1687607614.723781,0.350000
1687607614.723781,0.350000
1687607614.723781,0.350000
1687607615.280782,0.360000
1687607615.280782,0.360000
1687607615.280782,0.360000
1687607615.83915,0.340000
1687607615.83915,0.340000
1687607615.83915,0.340000
1687607616.396285,0.340000
1687607616.396285,0.340000
1687607616.396285,0.340000
1687607616.954666,0.330000
1687607616.954666,0.330000
1687607616.954666,0.330000
1687607617.511658,0.340000
1687607617.511658,0.340000
1687607617.511658,0.340000
1687607618.070037,0.340000
1687607618.070037,0.340000
1687607618.070037,0.340000
1687607618.627023,0.340000
1687607618.627023,0.340000
1687607618.627023,0.340000
1687607619.185407,0.340000
1687607619.185407,0.340000
1687607619.185407,0.340000
1687607619.742518,0.350000
1687607619.742518,0.350000
1687607619.742518,0.350000
1687607620.300791,0.330000
1687607620.300791,0.330000
1687607620.300791,0.330000
1687607620.857899,0.340000
1687607620.857899,0.340000
1687607620.857899,0.340000
1687607621.416279,0.340000
1687607621.416279,0.340000
1687607621.416279,0.340000
1687607621.973297,0.360000
1687607621.973297,0.360000
1687607621.973297,0.360000
1687607622.531668,0.340000
1687607622.531668,0.340000
1687607622.531668,0.340000
1687607623.088766,0.340000
1687607623.088766,0.340000
1687607623.088766,0.340000
1687607623.647032,0.340000
1687607623.647032,0.340000
1687607623.647032,0.340000
1687607624.204143,0.340000
1687607624.204143,0.340000
1687607624.204143,0.340000
1687607624.762532,0.340000
1687607624.762532,0.340000
1687607624.762532,0.340000
1687607625.319605,0.340000
1687607625.319605,0.340000
1687607625.319605,0.340000
1687607625.877948,0.330000
1687607625.877948,0.330000
1687607625.877948,0.330000
1687607626.435018,0.350000
1687607626.435018,0.350000
1687607626.435018,0.350000
1687607626.993287,0.330000
1687607626.993287,0.330000
1687607626.993287,0.330000
1687607627.550402,0.350000
1687607627.550402,0.350000
1687607627.550402,0.350000
1687607628.108783,0.330000
1687607628.108783,0.330000
1687607628.108783,0.330000
1687607628.66578,0.350000
1687607628.66578,0.350000
1687607628.66578,0.350000
1687607629.224155,0.330000
1687607629.224155,0.330000
1687607629.224155,0.330000
1687607629.78127,0.330000
1687607629.78127,0.330000
1687607629.78127,0.330000
1687607630.339565,0.340000
1687607630.339565,0.340000
1687607630.339565,0.340000
1687607630.896655,0.350000
1687607630.896655,0.350000
1687607630.896655,0.350000
1687607631.455042,0.340000
1687607631.455042,0.340000
1687607631.455042,0.340000
1687607632.012029,0.340000
1687607632.012029,0.340000
1687607632.012029,0.340000
1687607632.570448,0.340000
1687607632.570448,0.340000
1687607632.570448,0.340000
1687607633.127395,0.340000
1687607633.127395,0.340000
1687607633.127395,0.340000
1687607633.685773,0.340000
1687607633.685773,0.340000
1687607633.685773,0.340000
1687607634.242921,0.340000
1687607634.242921,0.340000
1687607634.242921,0.340000
1687607634.801167,0.330000
1687607634.801167,0.330000
1687607634.801167,0.330000
1687607635.358292,0.350000
1687607635.358292,0.350000
1687607635.358292,0.350000
1687607635.91666,0.330000
1687607635.91666,0.330000
1687607635.91666,0.330000
1687607636.473676,0.330000
1687607636.473676,0.330000
1687607636.473676,0.330000
1687607637.032075,0.340000
1687607637.032075,0.340000
1687607637.032075,0.340000
1687607637.589185,0.330000
1687607637.589185,0.330000
1687607637.589185,0.330000
1687607638.14742,0.340000
1687607638.14742,0.340000
1687607638.14742,0.340000
1687607638.704562,0.340000
1687607638.704562,0.340000
1687607638.704562,0.340000
1687607639.26291,0.350000
1687607639.26291,0.350000
1687607639.26291,0.350000
1687607639.819916,0.340000
1687607639.819916,0.340000
1687607639.819916,0.340000
1687607640.378313,0.330000
1687607640.378313,0.330000
1687607640.378313,0.330000
1687607640.935403,0.350000
1687607640.935403,0.350000
1687607640.935403,0.350000
1687607641.493694,0.330000
1687607641.493694,0.330000
1687607641.493694,0.330000
1687607642.050815,0.340000
1687607642.050815,0.340000
1687607642.050815,0.340000
1687607642.609179,0.340000
1687607642.609179,0.340000
1687607642.609179,0.340000
1687607643.16618,0.340000
1687607643.16618,0.340000
1687607643.16618,0.340000
1687607643.724523,0.340000
1687607643.724523,0.340000
1687607643.724523,0.340000
1687607644.281652,0.340000
1687607644.281652,0.340000
1687607644.281652,0.340000
1687607644.839939,0.340000
1687607644.839939,0.340000
1687607644.839939,0.340000
1687607645.397057,0.350000
1687607645.397057,0.350000
1687607645.397057,0.350000
1687607645.955454,0.350000
1687607645.955454,0.350000
1687607645.955454,0.350000
1687607646.512408,0.340000
1687607646.512408,0.340000
1687607646.512408,0.340000
1687607647.070783,0.330000
1687607647.070783,0.330000
1687607647.070783,0.330000
1687607647.627771,0.350000
1687607647.627771,0.350000
1687607647.627771,0.350000
1687607648.186145,0.340000
1687607648.186145,0.340000
1687607648.186145,0.340000
1687607648.743277,0.340000
1687607648.743277,0.340000
1687607648.743277,0.340000
1687607649.301544,0.350000
1687607649.301544,0.350000
1687607649.301544,0.350000
1687607649.858655,0.340000
1687607649.858655,0.340000
1687607649.858655,0.340000
1687607650.417046,0.350000
1687607650.417046,0.350000
1687607650.417046,0.350000
1687607650.974048,0.330000
1687607650.974048,0.330000
1687607650.974048,0.330000
1687607651.532398,0.350000
1687607651.532398,0.350000
1687607651.532398,0.350000
1687607652.953784,0.360000
1687607652.953784,0.360000
1687607652.953784,0.360000
1687607653.510962,0.340000
1687607653.510962,0.340000
1687607653.510962,0.340000
1687607654.069145,0.340000
1687607654.069145,0.340000
1687607654.069145,0.340000
1687607654.626273,0.340000
1687607654.626273,0.340000
1687607654.626273,0.340000
1687607655.184693,0.350000
1687607655.184693,0.350000
1687607655.184693,0.350000
1687607655.74182,0.350000
1687607655.74182,0.350000
1687607655.74182,0.350000
1687607656.30006,0.340000
1687607656.30006,0.340000
1687607656.30006,0.340000
1687607656.857188,0.340000
1687607656.857188,0.340000
1687607656.857188,0.340000
1687607657.415413,0.360000
1687607657.415413,0.360000
1687607657.415413,0.360000
1687607657.972627,0.340000
1687607657.972627,0.340000
1687607657.972627,0.340000
1687607658.530916,0.340000
1687607658.530916,0.340000
1687607658.530916,0.340000
1687607659.087978,0.330000
1687607659.087978,0.330000
1687607659.087978,0.330000
1687607659.646316,0.330000
1687607659.646316,0.330000
1687607659.646316,0.330000
1687607660.203449,0.340000
1687607660.203449,0.340000
1687607660.203449,0.340000
1687607660.761689,0.340000
1687607660.761689,0.340000
1687607660.761689,0.340000
1687607661.318839,0.340000
1687607661.318839,0.340000
1687607661.318839,0.340000
1687607661.877217,0.330000
1687607661.877217,0.330000
1687607661.877217,0.330000
1687607662.434204,0.340000
1687607662.434204,0.340000
1687607662.434204,0.340000
1687607662.992589,0.340000
1687607662.992589,0.340000
1687607662.992589,0.340000
1687607663.549692,0.350000
1687607663.549692,0.350000
1687607663.549692,0.350000
1687607664.107955,0.350000
1687607664.107955,0.350000
1687607664.107955,0.350000
1687607664.665065,0.340000
1687607664.665065,0.340000
1687607664.665065,0.340000
1687607665.223402,0.330000
1687607665.223402,0.330000
1687607665.223402,0.330000
1687607666.338788,0.340000
1687607666.338788,0.340000
1687607666.338788,0.340000
1687607666.895989,0.340000
1687607666.895989,0.340000
1687607666.895989,0.340000
1687607667.454143,0.350000
1687607667.454143,0.350000
1687607667.454143,0.350000
1687607668.011336,0.340000
1687607668.011336,0.340000
1687607668.011336,0.340000
1687607668.569558,0.350000
1687607668.569558,0.350000
1687607668.569558,0.350000
1687607669.126738,0.330000
1687607669.126738,0.330000
1687607669.126738,0.330000
1687607670.242049,0.340000
1687607670.242049,0.340000
1687607670.242049,0.340000
1687607670.80044,0.340000
1687607670.80044,0.340000
1687607670.80044,0.340000
1687607671.357511,0.340000
1687607671.357511,0.340000
1687607671.357511,0.340000
1687607671.915844,0.340000
1687607671.915844,0.340000
1687607671.915844,0.340000
1687607672.472951,0.350000
1687607672.472951,0.350000
1687607672.472951,0.350000
1687607673.031344,0.330000
1687607673.031344,0.330000
1687607673.031344,0.330000
1687607673.588316,0.340000
1687607673.588316,0.340000
1687607673.588316,0.340000
1687607674.146713,0.350000
1687607674.146713,0.350000
1687607674.146713,0.350000
1687607674.703811,0.340000
1687607674.703811,0.340000
1687607674.703811,0.340000
1687607675.262102,0.340000
1687607675.262102,0.340000
1687607675.262102,0.340000
1687607675.819199,0.360000
1687607675.819199,0.360000
1687607675.819199,0.360000
1687607676.37747,0.340000
1687607676.37747,0.340000
1687607676.37747,0.340000
1687607676.934595,0.370000
1687607676.934595,0.370000
1687607676.934595,0.370000
1687607677.492931,0.350000
1687607677.492931,0.350000
1687607677.492931,0.350000
1687607678.049895,0.350000
1687607678.049895,0.350000
1687607678.049895,0.350000
1687607678.608267,0.350000
1687607678.608267,0.350000
1687607678.608267,0.350000
1687607679.16539,0.350000
1687607679.16539,0.350000
1687607679.16539,0.350000
1687607679.723658,0.340000
1687607679.723658,0.340000
1687607679.723658,0.340000
1687607680.280792,0.340000
1687607680.280792,0.340000
1687607680.280792,0.340000
1687607680.839213,0.340000
1687607680.839213,0.340000
1687607680.839213,0.340000
1687607681.396242,0.340000
1687607681.396242,0.340000
1687607681.396242,0.340000
1687607681.954578,0.350000
1687607681.954578,0.350000
1687607681.954578,0.350000
1687607682.511727,0.330000
1687607682.511727,0.330000
1687607682.511727,0.330000
1687607683.069937,0.340000
1687607683.069937,0.340000
1687607683.069937,0.340000
1687607683.627043,0.340000
1687607683.627043,0.340000
1687607683.627043,0.340000
1687607684.185434,0.340000
1687607684.185434,0.340000
1687607684.185434,0.340000
1687607684.742465,0.340000
1687607684.742465,0.340000
1687607684.742465,0.340000
1687607685.300788,0.340000
1687607685.300788,0.340000
1687607685.300788,0.340000
1687607685.857952,0.330000
1687607685.857952,0.330000
1687607685.857952,0.330000
1687607686.416159,0.350000
1687607686.416159,0.350000
1687607686.416159,0.350000
1687607686.973393,0.340000
1687607686.973393,0.340000
1687607686.973393,0.340000
1687607687.531726,0.340000
1687607687.531726,0.340000
1687607687.531726,0.340000
1687607688.088803,0.350000
1687607688.088803,0.350000
1687607688.088803,0.350000
1687607689.204232,0.360000
1687607689.204232,0.360000
1687607689.204232,0.360000
1687607689.762539,0.350000
1687607689.762539,0.350000
1687607689.762539,0.350000
1687607690.31995,0.340000
1687607690.31995,0.340000
1687607690.31995,0.340000
1687607690.87808,0.330000
1687607690.87808,0.330000
1687607690.87808,0.330000
1687607692.550467,0.340000
1687607692.550467,0.340000
1687607692.550467,0.340000
1687607693.108719,0.350000
1687607693.108719,0.350000
1687607693.108719,0.350000
1687607694.224048,0.350000
1687607694.224048,0.350000
1687607694.224048,0.350000
1687607694.781217,0.340000
1687607694.781217,0.340000
1687607694.781217,0.340000
1687607695.339584,0.340000
1687607695.339584,0.340000
1687607695.339584,0.340000
1687607695.896809,0.340000
1687607695.896809,0.340000
1687607695.896809,0.340000
1687607696.455029,0.340000
1687607696.455029,0.340000
1687607696.455029,0.340000
1687607697.012163,0.350000
1687607697.012163,0.350000
1687607697.012163,0.350000
1687607697.570292,0.350000
1687607697.570292,0.350000
1687607697.570292,0.350000
1687607698.127531,0.350000
1687607698.127531,0.350000
1687607698.127531,0.350000
1687607698.685659,0.340000
1687607698.685659,0.340000
1687607698.685659,0.340000
1687607699.24297,0.340000
1687607699.24297,0.340000
1687607699.24297,0.340000
1687607699.80106,0.340000
1687607699.80106,0.340000
1687607699.80106,0.340000
1687607700.358354,0.350000
1687607700.358354,0.350000
1687607700.358354,0.350000
1687607700.91659,0.330000
1687607700.91659,0.330000
1687607700.91659,0.330000
1687607701.473698,0.340000
1687607701.473698,0.340000
1687607701.473698,0.340000
1687607702.031906,0.340000
1687607702.031906,0.340000
1687607702.031906,0.340000
1687607702.589048,0.340000
1687607702.589048,0.340000
1687607702.589048,0.340000
1687607703.147284,0.350000
1687607703.147284,0.350000
1687607703.147284,0.350000
1687607703.704401,0.340000
1687607703.704401,0.340000
1687607703.704401,0.340000
1687607704.262771,0.330000
1687607704.262771,0.330000
1687607704.262771,0.330000
1687607704.819823,0.330000
1687607704.819823,0.330000
1687607704.819823,0.330000
1687607705.378149,0.340000
1687607705.378149,0.340000
1687607705.378149,0.340000
1687607705.935474,0.330000
1687607705.935474,0.330000
1687607705.935474,0.330000
1687607706.493545,0.330000
1687607706.493545,0.330000
1687607706.493545,0.330000
1687607707.050818,0.350000
1687607707.050818,0.350000
1687607707.050818,0.350000
1687607707.609049,0.340000
1687607707.609049,0.340000
1687607707.609049,0.340000
1687607708.166234,0.340000
1687607708.166234,0.340000
1687607708.166234,0.340000
1687607708.724407,0.340000
1687607708.724407,0.340000
1687607708.724407,0.340000
1687607709.281543,0.330000
1687607709.281543,0.330000
1687607709.281543,0.330000
1687607709.83977,0.350000
1687607709.83977,0.350000
1687607709.83977,0.350000
1687607710.396905,0.330000
1687607710.396905,0.330000
1687607710.396905,0.330000
1687607710.955284,0.330000
1687607710.955284,0.330000
1687607710.955284,0.330000
1687607711.512345,0.330000
1687607711.512345,0.330000
1687607711.512345,0.330000
1687607712.070667,0.340000
1687607712.070667,0.340000
1687607712.070667,0.340000
1687607712.627758,0.340000
1687607712.627758,0.340000
1687607712.627758,0.340000
1687607713.186041,0.350000
1687607713.186041,0.350000
1687607713.186041,0.350000
1687607713.743187,0.380000
1687607713.743187,0.380000
1687607713.743187,0.380000
1687607714.301429,0.350000
1687607714.301429,0.350000
1687607714.301429,0.350000
1687607714.858517,0.350000
1687607714.858517,0.350000
1687607714.858517,0.350000
1687607715.416903,0.370000
1687607715.416903,0.370000
1687607715.416903,0.370000
1687607715.973898,0.360000
1687607715.973898,0.360000
1687607715.973898,0.360000
1687607716.532302,0.370000
1687607716.532302,0.370000
1687607716.532302,0.370000
1687607717.089485,0.370000
1687607717.089485,0.370000
1687607717.089485,0.370000
1687607717.647645,0.380000
1687607717.647645,0.380000
1687607717.647645,0.380000
1687607718.20481,0.400000
1687607718.20481,0.400000
1687607718.20481,0.400000
1687607718.763182,0.350000
1687607718.763182,0.350000
1687607718.763182,0.350000
1687607719.320202,0.400000
1687607719.320202,0.400000
1687607719.320202,0.400000
1687607719.878538,0.410000
1687607719.878538,0.410000
1687607719.878538,0.410000
1687607720.435657,0.420000
1687607720.435657,0.420000
1687607720.435657,0.420000
1687607720.993932,0.420000
1687607720.993932,0.420000
1687607720.993932,0.420000
1687607721.551069,0.440000
1687607721.551069,0.440000
1687607721.551069,0.440000
1687607722.109559,0.450000
1687607722.109559,0.450000
1687607722.109559,0.450000
1687607722.666407,0.440000
1687607722.666407,0.440000
1687607722.666407,0.440000
1687607723.224689,0.450000
1687607723.224689,0.450000
1687607723.224689,0.450000
1687607723.781867,0.470000
1687607723.781867,0.470000
1687607723.781867,0.470000
1687607724.340152,0.470000
1687607724.340152,0.470000
1687607724.340152,0.470000
1687607724.897289,0.470000
1687607724.897289,0.470000
1687607724.897289,0.470000
1687607725.455669,0.470000
1687607725.455669,0.470000
1687607725.455669,0.470000
1687607726.012631,0.510000
1687607726.012631,0.510000
1687607726.012631,0.510000
1687607726.571057,0.530000
1687607726.571057,0.530000
1687607726.571057,0.530000
1687607727.128129,0.490000
1687607727.128129,0.490000
1687607727.128129,0.490000
1687607727.686434,0.520000
1687607727.686434,0.520000
1687607727.686434,0.520000
1687607728.243536,0.550000
1687607728.243536,0.550000
1687607728.243536,0.550000
1687607728.801791,0.550000
1687607728.801791,0.550000
1687607728.801791,0.550000
1687607729.358863,0.560000
1687607729.358863,0.560000
1687607729.358863,0.560000
1687607729.91733,0.570000
1687607729.91733,0.570000
1687607729.91733,0.570000
1687607731.032655,0.600000
1687607731.032655,0.600000
1687607731.032655,0.600000
1687607731.589751,0.590000
1687607731.589751,0.590000
1687607731.589751,0.590000
1687607732.14803,0.590000
1687607732.14803,0.590000
1687607732.14803,0.590000
1687607732.705133,0.610000
1687607732.705133,0.610000
1687607732.705133,0.610000
1687607733.26353,0.620000
1687607733.26353,0.620000
1687607733.26353,0.620000
1687607733.82052,0.660000
1687607733.82052,0.660000
1687607733.82052,0.660000
1687607734.378922,0.630000
1687607734.378922,0.630000
1687607734.378922,0.630000
1687607734.936048,0.650000
1687607734.936048,0.650000
1687607734.936048,0.650000
1687607735.494292,0.660000
1687607735.494292,0.660000
1687607735.494292,0.660000
1687607736.051469,0.670000
1687607736.051469,0.670000
1687607736.051469,0.670000
1687607736.609782,0.640000
1687607736.609782,0.640000
1687607736.609782,0.640000
1687607737.166815,0.720000
1687607737.166815,0.720000
1687607737.166815,0.720000
1687607737.725184,0.730000
1687607737.725184,0.730000
1687607737.725184,0.730000
1687607738.282257,0.770000
1687607738.282257,0.770000
1687607738.282257,0.770000
1687607738.840519,0.800000
1687607738.840519,0.800000
1687607738.840519,0.800000
1687607739.397693,0.790000
1687607739.397693,0.790000
1687607739.397693,0.790000
1687607739.955912,0.870000
1687607739.955912,0.870000
1687607739.955912,0.870000
1687607740.513113,0.940000
1687607740.513113,0.940000
1687607740.513113,0.940000
1687607741.071421,0.950000
1687607741.071421,0.950000
1687607741.071421,0.950000
1687607741.628505,0.960000
1687607741.628505,0.960000
1687607741.628505,0.960000
1687607742.186828,1.000000
1687607742.186828,1.000000
1687607742.186828,1.000000
1687607742.743908,1.040000
1687607742.743908,1.040000
1687607742.743908,1.040000
1687607743.302207,1.090000
1687607743.302207,1.090000
1687607743.302207,1.090000
1687607743.859351,1.120000
1687607743.859351,1.120000
1687607743.859351,1.120000
1687607744.41772,1.170000
1687607744.41772,1.170000
1687607744.41772,1.170000
1687607744.974714,1.180000
1687607744.974714,1.180000
1687607744.974714,1.180000
1687607745.533037,1.270000
1687607745.533037,1.270000
1687607745.533037,1.270000
1687607746.090142,1.220000
1687607746.090142,1.220000
1687607746.090142,1.220000
1687607746.648405,1.250000
1687607746.648405,1.250000
1687607746.648405,1.250000
1687607747.20551,1.240000
1687607747.20551,1.240000
1687607747.20551,1.240000
1687607747.763903,1.240000
1687607747.763903,1.240000
1687607747.763903,1.240000
1687607748.320883,1.260000
1687607748.320883,1.260000
1687607748.320883,1.260000
1687607748.879993,1.260000
1687607748.879993,1.260000
1687607748.879993,1.260000
1687607749.436377,1.180000
1687607749.436377,1.180000
1687607749.436377,1.180000
1687607749.994662,1.240000
1687607749.994662,1.240000
1687607749.994662,1.240000
1687607750.551772,1.240000
1687607750.551772,1.240000
1687607750.551772,1.240000
1687607751.110149,1.290000
1687607751.110149,1.290000
1687607751.110149,1.290000
1687607751.667216,1.080000
1687607751.667216,1.080000
1687607751.667216,1.080000
1687607752.225571,1.130000
1687607752.225571,1.130000
1687607752.225571,1.130000
1687607752.782671,1.200000
1687607752.782671,1.200000
1687607752.782671,1.200000
1687607753.34093,1.280000
1687607753.34093,1.280000
1687607753.34093,1.280000
1687607753.898033,1.340000
1687607753.898033,1.340000
1687607753.898033,1.340000
1687607754.456304,1.420000
1687607754.456304,1.420000
1687607754.456304,1.420000
1687607755.013392,1.180000
1687607755.013392,1.180000
1687607755.013392,1.180000
1687607755.571815,1.320000
1687607755.571815,1.320000
1687607755.571815,1.320000
1687607756.128924,1.360000
1687607756.128924,1.360000
1687607756.128924,1.360000
1687607756.687159,1.390000
1687607756.687159,1.390000
1687607756.687159,1.390000
1687607757.244279,1.380000
1687607757.244279,1.380000
1687607757.244279,1.380000
1687607757.802535,1.460000
1687607757.802535,1.460000
1687607757.802535,1.460000
1687607758.359687,1.460000
1687607758.359687,1.460000
1687607758.359687,1.460000
1687607758.918063,1.490000
1687607758.918063,1.490000
1687607758.918063,1.490000
1687607759.475034,1.530000
1687607759.475034,1.530000
1687607759.475034,1.530000
1687607760.033442,1.520000
1687607760.033442,1.520000
1687607760.033442,1.520000
1687607760.590533,1.560000
1687607760.590533,1.560000
1687607760.590533,1.560000
1687607761.148813,1.580000
1687607761.148813,1.580000
1687607761.148813,1.580000
1687607761.705926,1.500000
1687607761.705926,1.500000
1687607761.705926,1.500000
1687607762.264293,1.520000
1687607762.264293,1.520000
1687607762.264293,1.520000
1687607762.821279,1.640000
1687607762.821279,1.640000
1687607762.821279,1.640000
1687607763.379663,1.620000
1687607763.379663,1.620000
1687607763.379663,1.620000
1687607763.936761,1.680000
1687607763.936761,1.680000
1687607763.936761,1.680000
1687607764.495037,1.680000
1687607764.495037,1.680000
1687607764.495037,1.680000
1687607765.052157,1.700000
1687607765.052157,1.700000
1687607765.052157,1.700000
1687607765.610525,1.740000
1687607765.610525,1.740000
1687607765.610525,1.740000
1687607766.167508,1.730000
1687607766.167508,1.730000
1687607766.167508,1.730000
1687607766.725911,1.760000
1687607766.725911,1.760000
1687607766.725911,1.760000
1687607767.283013,1.790000
1687607767.283013,1.790000
1687607767.283013,1.790000
1687607767.841267,1.800000
1687607767.841267,1.800000
1687607767.841267,1.800000
1687607768.398393,1.830000
1687607768.398393,1.830000
1687607768.398393,1.830000
1687607768.956791,1.840000
1687607768.956791,1.840000
1687607768.956791,1.840000
1687607769.513779,1.870000
1687607769.513779,1.870000
1687607769.513779,1.870000
1687607770.072149,1.850000
1687607770.072149,1.850000
1687607770.072149,1.850000
1687607770.629249,1.860000
1687607770.629249,1.860000
1687607770.629249,1.860000
1687607771.187532,1.880000
1687607771.187532,1.880000
1687607771.187532,1.880000
1687607771.744616,1.920000
1687607771.744616,1.920000
1687607771.744616,1.920000
1687607772.302912,1.900000
1687607772.302912,1.900000
1687607772.302912,1.900000
1687607772.860078,1.900000
1687607772.860078,1.900000
1687607772.860078,1.900000
1687607773.418429,1.900000
1687607773.418429,1.900000
1687607773.418429,1.900000
1687607773.97558,1.950000
1687607773.97558,1.950000
1687607773.97558,1.950000
1687607774.533771,1.970000
1687607774.533771,1.970000
1687607774.533771,1.970000
1687607775.090927,1.930000
1687607775.090927,1.930000
1687607775.090927,1.930000
